wb_id;wb_name;wb_project;connection_id;ds_id;ds_name;connection_type;connection_username;ds_url;ds_type
f852fadd-6b44-4022-80fc-dd80b52cb3a8;Monitoring Data Source Fabien;10 - BI;ada69b19-eb67-4f12-8396-efb6bc2f719f;c286ff13-fc75-4dfc-b25f-da6e53e8bea4;AR 2 Step;sqlproxy;;$embedded$_b2938d74-964f-4b05-b3fa-24f6501674ca;Tableau datasource
f852fadd-6b44-4022-80fc-dd80b52cb3a8;Monitoring Data Source Fabien;10 - BI;9da60acf-09a4-4a09-a19f-53cf9ed510e0;54ba07fa-14eb-4abb-a463-b6abe176229f;Paid File Size;sqlproxy;;$embedded$_db59f582-b4a2-47fd-a956-ecd5aebebfe5;Tableau datasource
f852fadd-6b44-4022-80fc-dd80b52cb3a8;Monitoring Data Source Fabien;10 - BI;d92a7dc0-28e0-4c91-8101-899aab2ce644;d0fbacb9-aa38-45de-8135-fad2f2aac82e;MC Job Fix (with BI_SUBS);sqlproxy;;$embedded$_87372f41-b9c7-408a-9dcb-c590d99e9a45;Tableau datasource
f852fadd-6b44-4022-80fc-dd80b52cb3a8;Monitoring Data Source Fabien;10 - BI;51d6f6cd-42b1-4d06-998c-467883e9abf3;9f313c81-9790-4242-a4a1-ed58f7ec90fe;Attrion & Life Time Value;sqlproxy;;$embedded$_f69a88f3-4a62-4c16-b883-d3f469b2e5af;Tableau datasource
f852fadd-6b44-4022-80fc-dd80b52cb3a8;Monitoring Data Source Fabien;10 - BI;e042dfe2-9ebe-40c2-a61c-20d7ed462c08;be672a5f-b473-4194-8701-23ded0cb72b7;KPIs Mensuels Affiliate;sqlproxy;;$embedded$_49dc767a-4cba-4e90-a76b-24f0397bbbf2;Tableau datasource
f852fadd-6b44-4022-80fc-dd80b52cb3a8;Monitoring Data Source Fabien;10 - BI;8fedfb08-5c76-4983-abfd-c7e4186cea20;0ce137ec-c3da-4521-bdab-2d43e956111d;Leads (All);sqlproxy;;$embedded$_5510a6ca-08ec-4bc6-bd33-bfa99a921973;Tableau datasource
f852fadd-6b44-4022-80fc-dd80b52cb3a8;Monitoring Data Source Fabien;10 - BI;fb5b9b92-3c65-4e56-aab4-43c1400cc1dc;8b3c22f5-532d-4fe8-9ce8-f4e92df6a530;Taux Devises;sqlproxy;;$embedded$_cc25c116-eca6-4ee7-ac60-a92e266e371a;Tableau datasource
f852fadd-6b44-4022-80fc-dd80b52cb3a8;Monitoring Data Source Fabien;10 - BI;deea84f1-370f-4dd6-ae1a-d224513c709f;ac879e79-4720-4568-8cdc-35faa3a354b1;Service Cloud - Case History & Trace Record;sqlproxy;;$embedded$_2ec0214c-ef6c-4076-bdad-b53a27297005;Tableau datasource
f852fadd-6b44-4022-80fc-dd80b52cb3a8;Monitoring Data Source Fabien;10 - BI;cf4e7e6c-142d-4cff-a03a-a1363dbc8bf2;cf17d18a-1380-4938-ab39-dec5bd346a8d;PNL Contracts;sqlproxy;;$embedded$_93061512-53c1-4a2e-8783-30c6b35781cb;Tableau datasource
f852fadd-6b44-4022-80fc-dd80b52cb3a8;Monitoring Data Source Fabien;10 - BI;a841ee10-0a01-4fe9-af98-596abda87121;8e5629bc-ee62-452c-aff2-2f04621a96e0;Cross Promo;sqlproxy;;$embedded$_73681614-fb09-44b0-b2bc-5a59baf20644;Tableau datasource
f852fadd-6b44-4022-80fc-dd80b52cb3a8;Monitoring Data Source Fabien;10 - BI;4f8e2234-bc24-4e30-baf3-09d2f76abd5e;aa24e989-79ec-4154-bf47-c2aceebb00ef;Cost Check;sqlproxy;;$embedded$_68a4ef26-936e-4c97-92f5-1467f80a489f;Tableau datasource
f852fadd-6b44-4022-80fc-dd80b52cb3a8;Monitoring Data Source Fabien;10 - BI;7f014eda-dccf-4cbd-85c5-4448d8aa37ae;ce83a1e9-140d-4a2c-a0b8-943be707e798;Orion Complete;sqlproxy;;$embedded$_0850128c-3b37-4e93-ba17-28b891d552f3;Tableau datasource
f852fadd-6b44-4022-80fc-dd80b52cb3a8;Monitoring Data Source Fabien;10 - BI;ce64e035-873e-406a-ab39-819120b999e0;61be0460-89b0-4617-9d42-a8c062a7e994;MC Deliverability Report (with BI_SUBS);sqlproxy;;$embedded$_517d82cc-a7fd-4e84-a8eb-bafc03987858;Tableau datasource
f852fadd-6b44-4022-80fc-dd80b52cb3a8;Monitoring Data Source Fabien;10 - BI;9377b237-d91c-42da-b19c-90ee4507a89a;2a221d21-2f02-48ba-92ad-4d421eb1c8dd;Purecloud Segments;sqlproxy;;$embedded$_491bc2b8-d64a-4407-9c4a-004374ddfb17;Tableau datasource
f852fadd-6b44-4022-80fc-dd80b52cb3a8;Monitoring Data Source Fabien;10 - BI;702bc95e-8254-441a-bb3b-d751e87a40bc;0a01a961-043c-477b-8cd0-30f3544c5fde;2 Step Picking;sqlproxy;;$embedded$_4408d6f5-ac3f-46de-bc0a-2d7400d1d939;Tableau datasource
f852fadd-6b44-4022-80fc-dd80b52cb3a8;Monitoring Data Source Fabien;10 - BI;f9a6bee7-21dd-4643-a848-265adeeb16e1;15827fb3-f550-4513-a552-21c43125f6fc;Service Cloud - Evaluation;sqlproxy;;$embedded$_13a34214-103e-4fc1-b05f-23be4af71b99;Tableau datasource
f852fadd-6b44-4022-80fc-dd80b52cb3a8;Monitoring Data Source Fabien;10 - BI;4eb5b5f3-1819-441b-927f-9c7dfd965b0b;c0ddeedf-910e-43e9-a6cc-423497ae7e30;Campaign Stats (Daily Agreg);sqlproxy;;$embedded$_be27cd50-b5fa-4e1d-b6d2-25b52cb7c46b;Tableau datasource
f852fadd-6b44-4022-80fc-dd80b52cb3a8;Monitoring Data Source Fabien;10 - BI;71e93746-4508-4462-96f4-8ab9f5586c7b;7cf97be1-7a6d-4e53-a109-231a907dbaea;Hotlists;sqlproxy;;$embedded$_1f0ae723-3f44-417f-b324-82cbb5806264;Tableau datasource
f852fadd-6b44-4022-80fc-dd80b52cb3a8;Monitoring Data Source Fabien;10 - BI;8d47a553-8620-4eec-8858-cafe501162f6;aa27bd8b-8bdd-4ef9-9fbe-f27f03fdfbf1;Leads Variation (Agreg);sqlproxy;;$embedded$_e9a48464-03f4-4f64-8bbf-f46965c858c9;Tableau datasource
f852fadd-6b44-4022-80fc-dd80b52cb3a8;Monitoring Data Source Fabien;10 - BI;b1df5cb3-a955-448f-957f-d84d106a1c36;25017860-2f58-4ba2-bfbf-fa3a377762a6;Leads Actifs (Agreg);sqlproxy;;$embedded$_322b8013-6349-4f06-afad-48fd3082a05f;Tableau datasource
f852fadd-6b44-4022-80fc-dd80b52cb3a8;Monitoring Data Source Fabien;10 - BI;2ce78f19-f60e-4fa3-82d8-6dd724df0482;754481a0-62cc-4151-a461-5747bf3e07ac;Service Cloud - Solde Emails;sqlproxy;;$embedded$_3820a54d-d18d-44a6-a96f-ec4dd9101a3e;Tableau datasource
f852fadd-6b44-4022-80fc-dd80b52cb3a8;Monitoring Data Source Fabien;10 - BI;6f6dc5a0-7a86-4b48-98a5-d673ce5ce9a7;a364de40-d2da-4124-9f12-58b974f8b797;AR 1 Step;sqlproxy;;$embedded$_c5e3d502-29c7-47d5-b7e2-90edc48699c2;Tableau datasource
23d90329-d778-4ba2-8835-5c73368812b2;Evolution du stock;05 - Beta;b42e5432-9817-4057-9ab1-ea368756c9ba;5096724b-0247-483d-a619-dd9ef9dae567;STOCK_HIST_3 (FABIEN.STOCK_HIST_3) (FABIEN);snowflake;tableau;$embedded$_b820df68-33f9-4fc6-88f6-9c2b8b879df2;snowflake extract
561366f5-b9be-459d-b2d1-982cbf2b5203;Suivi - Stocks;03 - Controlling Technique;237580cd-51ad-4aec-b15f-bb37fac1d178;2b343d99-6195-4725-942b-4d4c15ac6148;LRI_STOCKS (TABLEAU.LRI_STOCKS) (TABLEAU);snowflake;tableau;$embedded$_a4456bfc-5816-4e69-8f43-348b7c8b3e58;snowflake extract
561366f5-b9be-459d-b2d1-982cbf2b5203;Suivi - Stocks;03 - Controlling Technique;e7ce7bb5-2f49-4e41-bf65-399458df5406;96775b99-4734-4e36-8c8c-8c878fb46a86;SUIVI_STOCKS (TABLEAU.SUIVI_STOCKS) (TABLEAU);snowflake;tableau;$embedded$_9870dcf4-5c50-41ef-9866-18fd660af667;snowflake extract
561366f5-b9be-459d-b2d1-982cbf2b5203;Suivi - Stocks;03 - Controlling Technique;c0a53a45-8a48-4427-be2f-18e57e9ea738;e8b3de36-4f1c-4654-ba15-b7ef7d19d758;STOCKS_SAGE (TABLEAU.STOCKS_SAGE) (TABLEAU);snowflake;tableau;$embedded$_9dd26c8f-7960-4be5-8b41-00314755d3cc;snowflake extract
561366f5-b9be-459d-b2d1-982cbf2b5203;Suivi - Stocks;03 - Controlling Technique;70e97325-6df5-4d78-8430-4fefe9a5f2be;cae0f794-9598-4d31-a7f5-d9a4d2c3872c;SUIVI_STOCK_HISTORIC_NEW (TABLEAU.SUIVI_STOCK_HISTORIC_NEW) (TABLEAU);snowflake;tableau;$embedded$_137969e4-5057-44d9-93bd-c10f392c8b24;snowflake extract
19a85835-e17c-49af-a4b9-b1cb818ab38e;Monito - Shooting Unsubs;03 - Controlling Technique;a50f3a57-67d4-40ff-9ba8-8f68d662146a;7f61f064-5279-472b-ad07-8231ef68f1f8;MONITO_SHOOTING_UNSUBS (TABLEAU.MONITO_SHOOTING_UNSUBS) (TABLEAU);snowflake;Tableau;$embedded$_7464a93e-3a77-44b9-928c-2f749fbd5de3;snowflake extract
89dbfe03-c994-447d-a82a-bc726a1bb679;Test accès;10 - BI;8157b387-323a-478b-b449-585634c6f491;df96a553-efe7-43a9-9d05-8459a5630b42;Contract;sqlproxy;;$embedded$_1c92651d-80eb-4a2d-981f-c3839f911aaf;Tableau datasource
c9fe75a6-bdb5-4e73-a621-71727b3ad3cb;Chargebacks;10 - BI;49780ca9-c806-4c2d-a322-c69c9689eb28;f705386f-0d73-48b3-b8e1-ecf9d61a58e8;CHARGEBACK (FABIEN.CHARGEBACK) (FABIEN);snowflake;tableau;$embedded$_8623b4ec-f415-4e81-9cb5-d575d048e569;snowflake extract
437f5695-0b1b-4c0b-a652-a2dd7928fae7;test_user_filter;11 - Z Reporting NL;5d843e37-df4d-4674-8d04-13ac5815e270;2bb96b77-7850-4f5e-b58b-435b25ffb3cf;Cost Check (copie locale);snowflake;tableau;$embedded$_37638403-ab95-4470-b7ce-5d341902bb20;snowflake extract
